y_true,y_prob,cum_profit,population_pct,risk_segment,risk_segment_dyn,transaction_profit
0,2.5277227e-06,14560,71.865,Low Risk,Low Risk,-10
0,2.5264887e-06,14550,71.87,Low Risk,Low Risk,-10
0,2.5261538e-06,14540,71.875,Low Risk,Low Risk,-10
0,2.5261174e-06,14530,71.88,Low Risk,Low Risk,-10
0,2.5244967e-06,14520,71.885,Low Risk,Low Risk,-10
0,2.524362e-06,14510,71.89,Low Risk,Low Risk,-10
0,2.5242007e-06,14500,71.895,Low Risk,Low Risk,-10
0,2.5209288e-06,14490,71.89999999999999,Low Risk,Low Risk,-10
0,2.5195686e-06,14480,71.905,Low Risk,Low Risk,-10
0,2.5179545e-06,14470,71.91,Low Risk,Low Risk,-10
0,2.5177744e-06,14460,71.91499999999999,Low Risk,Low Risk,-10
0,2.5173492e-06,14450,71.92,Low Risk,Low Risk,-10
0,2.5168283e-06,14440,71.925,Low Risk,Low Risk,-10
0,2.5147458e-06,14430,71.93,Low Risk,Low Risk,-10
0,2.5133913e-06,14420,71.935,Low Risk,Low Risk,-10
0,2.513046e-06,14410,71.94,Low Risk,Low Risk,-10
0,2.5116155e-06,14400,71.94500000000001,Low Risk,Low Risk,-10
0,2.5071931e-06,14390,71.95,Low Risk,Low Risk,-10
0,2.5056179e-06,14380,71.955,Low Risk,Low Risk,-10
0,2.505011e-06,14370,71.96000000000001,Low Risk,Low Risk,-10
0,2.504851e-06,14360,71.965,Low Risk,Low Risk,-10
0,2.5045645e-06,14350,71.97,Low Risk,Low Risk,-10
0,2.5039817e-06,14340,71.975,Low Risk,Low Risk,-10
0,2.502251e-06,14330,71.98,Low Risk,Low Risk,-10
0,2.5020338e-06,14320,71.985,Low Risk,Low Risk,-10
0,2.500965e-06,14310,71.99,Low Risk,Low Risk,-10
0,2.5008362e-06,14300,71.995,Low Risk,Low Risk,-10
0,2.498705e-06,14290,72.0,Low Risk,Low Risk,-10
0,2.498555e-06,14280,72.005,Low Risk,Low Risk,-10
0,2.4954284e-06,14270,72.00999999999999,Low Risk,Low Risk,-10
0,2.4948786e-06,14260,72.015,Low Risk,Low Risk,-10
0,2.4945145e-06,14250,72.02,Low Risk,Low Risk,-10
0,2.4931137e-06,14240,72.02499999999999,Low Risk,Low Risk,-10
0,2.4927763e-06,14230,72.03,Low Risk,Low Risk,-10
0,2.4923506e-06,14220,72.03500000000001,Low Risk,Low Risk,-10
0,2.4919418e-06,14210,72.04,Low Risk,Low Risk,-10
0,2.4918634e-06,14200,72.045,Low Risk,Low Risk,-10
0,2.4912124e-06,14190,72.05,Low Risk,Low Risk,-10
0,2.4903193e-06,14180,72.055,Low Risk,Low Risk,-10
0,2.4895144e-06,14170,72.06,Low Risk,Low Risk,-10
0,2.489322e-06,14160,72.065,Low Risk,Low Risk,-10
0,2.4887736e-06,14150,72.07000000000001,Low Risk,Low Risk,-10
0,2.4886763e-06,14140,72.075,Low Risk,Low Risk,-10
0,2.488185e-06,14130,72.08,Low Risk,Low Risk,-10
0,2.487312e-06,14120,72.085,Low Risk,Low Risk,-10
0,2.4853298e-06,14110,72.09,Low Risk,Low Risk,-10
0,2.4845265e-06,14100,72.095,Low Risk,Low Risk,-10
0,2.4844624e-06,14090,72.1,Low Risk,Low Risk,-10
0,2.4835574e-06,14080,72.10499999999999,Low Risk,Low Risk,-10
0,2.481848e-06,14070,72.11,Low Risk,Low Risk,-10
0,2.481467e-06,14060,72.115,Low Risk,Low Risk,-10
0,2.4809985e-06,14050,72.11999999999999,Low Risk,Low Risk,-10
0,2.4801682e-06,14040,72.125,Low Risk,Low Risk,-10
0,2.4795343e-06,14030,72.13000000000001,Low Risk,Low Risk,-10
0,2.4776007e-06,14020,72.135,Low Risk,Low Risk,-10
0,2.477381e-06,14010,72.14,Low Risk,Low Risk,-10
0,2.4746773e-06,14000,72.14500000000001,Low Risk,Low Risk,-10
0,2.4724811e-06,13990,72.15,Low Risk,Low Risk,-10
0,2.4706003e-06,13980,72.155,Low Risk,Low Risk,-10
0,2.4701312e-06,13970,72.16,Low Risk,Low Risk,-10
0,2.470103e-06,13960,72.165,Low Risk,Low Risk,-10
0,2.4695023e-06,13950,72.17,Low Risk,Low Risk,-10
0,2.469373e-06,13940,72.175,Low Risk,Low Risk,-10
0,2.4680335e-06,13930,72.18,Low Risk,Low Risk,-10
0,2.4665578e-06,13920,72.185,Low Risk,Low Risk,-10
0,2.465006e-06,13910,72.19,Low Risk,Low Risk,-10
0,2.464712e-06,13900,72.195,Low Risk,Low Risk,-10
0,2.4636734e-06,13890,72.2,Low Risk,Low Risk,-10
0,2.4635583e-06,13880,72.205,Low Risk,Low Risk,-10
0,2.4621538e-06,13870,72.21,Low Risk,Low Risk,-10
0,2.4621067e-06,13860,72.21499999999999,Low Risk,Low Risk,-10
0,2.4613812e-06,13850,72.22,Low Risk,Low Risk,-10
0,2.4606163e-06,13840,72.225,Low Risk,Low Risk,-10
0,2.460609e-06,13830,72.23,Low Risk,Low Risk,-10
0,2.4600438e-06,13820,72.235,Low Risk,Low Risk,-10
0,2.4589483e-06,13810,72.24000000000001,Low Risk,Low Risk,-10
0,2.4584326e-06,13800,72.245,Low Risk,Low Risk,-10
0,2.4580856e-06,13790,72.25,Low Risk,Low Risk,-10
0,2.4580738e-06,13780,72.255,Low Risk,Low Risk,-10
0,2.4563492e-06,13770,72.26,Low Risk,Low Risk,-10
0,2.4559884e-06,13760,72.265,Low Risk,Low Risk,-10
0,2.455637e-06,13750,72.27,Low Risk,Low Risk,-10
0,2.455281e-06,13740,72.275,Low Risk,Low Risk,-10
0,2.4551757e-06,13730,72.28,Low Risk,Low Risk,-10
0,2.4541807e-06,13720,72.285,Low Risk,Low Risk,-10
0,2.4539117e-06,13710,72.28999999999999,Low Risk,Low Risk,-10
0,2.4537549e-06,13700,72.295,Low Risk,Low Risk,-10
0,2.4535466e-06,13690,72.3,Low Risk,Low Risk,-10
0,2.452943e-06,13680,72.30499999999999,Low Risk,Low Risk,-10
0,2.452377e-06,13670,72.31,Low Risk,Low Risk,-10
0,2.4511703e-06,13660,72.315,Low Risk,Low Risk,-10
0,2.45071e-06,13650,72.32,Low Risk,Low Risk,-10
0,2.4503572e-06,13640,72.32499999999999,Low Risk,Low Risk,-10
0,2.4489368e-06,13630,72.33000000000001,Low Risk,Low Risk,-10
0,2.4475848e-06,13620,72.33500000000001,Low Risk,Low Risk,-10
0,2.4471997e-06,13610,72.34,Low Risk,Low Risk,-10
0,2.4469687e-06,13600,72.345,Low Risk,Low Risk,-10
0,2.4465837e-06,13590,72.35000000000001,Low Risk,Low Risk,-10
0,2.4461706e-06,13580,72.355,Low Risk,Low Risk,-10
0,2.4454548e-06,13570,72.36,Low Risk,Low Risk,-10
0,2.4441676e-06,13560,72.365,Low Risk,Low Risk,-10
0,2.4434964e-06,13550,72.37,Low Risk,Low Risk,-10
0,2.4433077e-06,13540,72.375,Low Risk,Low Risk,-10
0,2.4431608e-06,13530,72.38,Low Risk,Low Risk,-10
0,2.4414721e-06,13520,72.385,Low Risk,Low Risk,-10
0,2.439822e-06,13510,72.39,Low Risk,Low Risk,-10
0,2.4393473e-06,13500,72.395,Low Risk,Low Risk,-10
0,2.439059e-06,13490,72.39999999999999,Low Risk,Low Risk,-10
0,2.438875e-06,13480,72.405,Low Risk,Low Risk,-10
0,2.438638e-06,13470,72.41,Low Risk,Low Risk,-10
0,2.4373614e-06,13460,72.41499999999999,Low Risk,Low Risk,-10
0,2.4360788e-06,13450,72.42,Low Risk,Low Risk,-10
0,2.435626e-06,13440,72.425,Low Risk,Low Risk,-10
0,2.4355188e-06,13430,72.43,Low Risk,Low Risk,-10
0,2.4341466e-06,13420,72.435,Low Risk,Low Risk,-10
0,2.4336753e-06,13410,72.44,Low Risk,Low Risk,-10
0,2.4336173e-06,13400,72.44500000000001,Low Risk,Low Risk,-10
0,2.4332392e-06,13390,72.45,Low Risk,Low Risk,-10
0,2.4306717e-06,13380,72.455,Low Risk,Low Risk,-10
0,2.4301526e-06,13370,72.46000000000001,Low Risk,Low Risk,-10
0,2.4294063e-06,13360,72.465,Low Risk,Low Risk,-10
0,2.4291376e-06,13350,72.47,Low Risk,Low Risk,-10
0,2.4290912e-06,13340,72.475,Low Risk,Low Risk,-10
0,2.427572e-06,13330,72.48,Low Risk,Low Risk,-10
0,2.426947e-06,13320,72.485,Low Risk,Low Risk,-10
0,2.426378e-06,13310,72.49,Low Risk,Low Risk,-10
0,2.4260862e-06,13300,72.495,Low Risk,Low Risk,-10
0,2.4255887e-06,13290,72.5,Low Risk,Low Risk,-10
0,2.4237113e-06,13280,72.505,Low Risk,Low Risk,-10
0,2.4230226e-06,13270,72.50999999999999,Low Risk,Low Risk,-10
0,2.4225649e-06,13260,72.515,Low Risk,Low Risk,-10
0,2.4215371e-06,13250,72.52,Low Risk,Low Risk,-10
0,2.4202443e-06,13240,72.52499999999999,Low Risk,Low Risk,-10
0,2.418373e-06,13230,72.53,Low Risk,Low Risk,-10
0,2.4170265e-06,13220,72.53500000000001,Low Risk,Low Risk,-10
0,2.4170058e-06,13210,72.54,Low Risk,Low Risk,-10
0,2.4162107e-06,13200,72.545,Low Risk,Low Risk,-10
0,2.4158305e-06,13190,72.55,Low Risk,Low Risk,-10
0,2.4150704e-06,13180,72.555,Low Risk,Low Risk,-10
0,2.4143105e-06,13170,72.56,Low Risk,Low Risk,-10
0,2.4139904e-06,13160,72.565,Low Risk,Low Risk,-10
0,2.4138546e-06,13150,72.57000000000001,Low Risk,Low Risk,-10
0,2.4137073e-06,13140,72.575,Low Risk,Low Risk,-10
0,2.4134795e-06,13130,72.58,Low Risk,Low Risk,-10
0,2.4106869e-06,13120,72.585,Low Risk,Low Risk,-10
0,2.409225e-06,13110,72.59,Low Risk,Low Risk,-10
0,2.4057995e-06,13100,72.595,Low Risk,Low Risk,-10
0,2.4056665e-06,13090,72.6,Low Risk,Low Risk,-10
0,2.4055241e-06,13080,72.605,Low Risk,Low Risk,-10
0,2.4045057e-06,13070,72.61,Low Risk,Low Risk,-10
0,2.403708e-06,13060,72.615,Low Risk,Low Risk,-10
0,2.4018334e-06,13050,72.61999999999999,Low Risk,Low Risk,-10
0,2.4007893e-06,13040,72.625,Low Risk,Low Risk,-10
0,2.4001827e-06,13030,72.63,Low Risk,Low Risk,-10
0,2.39948e-06,13020,72.635,Low Risk,Low Risk,-10
0,2.3992397e-06,13010,72.64,Low Risk,Low Risk,-10
0,2.3986424e-06,13000,72.64500000000001,Low Risk,Low Risk,-10
0,2.3974487e-06,12990,72.65,Low Risk,Low Risk,-10
0,2.3970258e-06,12980,72.655,Low Risk,Low Risk,-10
0,2.395529e-06,12970,72.66,Low Risk,Low Risk,-10
0,2.3955129e-06,12960,72.665,Low Risk,Low Risk,-10
0,2.3948369e-06,12950,72.67,Low Risk,Low Risk,-10
0,2.3946313e-06,12940,72.675,Low Risk,Low Risk,-10
0,2.394145e-06,12930,72.68,Low Risk,Low Risk,-10
0,2.3937773e-06,12920,72.685,Low Risk,Low Risk,-10
0,2.3934303e-06,12910,72.69,Low Risk,Low Risk,-10
0,2.3932046e-06,12900,72.695,Low Risk,Low Risk,-10
0,2.3923033e-06,12890,72.7,Low Risk,Low Risk,-10
0,2.3922553e-06,12880,72.705,Low Risk,Low Risk,-10
0,2.3919858e-06,12870,72.71,Low Risk,Low Risk,-10
0,2.3915502e-06,12860,72.715,Low Risk,Low Risk,-10
0,2.391313e-06,12850,72.72,Low Risk,Low Risk,-10
0,2.3902985e-06,12840,72.725,Low Risk,Low Risk,-10
0,2.3894256e-06,12830,72.72999999999999,Low Risk,Low Risk,-10
0,2.3891228e-06,12820,72.735,Low Risk,Low Risk,-10
0,2.3889631e-06,12810,72.74000000000001,Low Risk,Low Risk,-10
0,2.3873758e-06,12800,72.745,Low Risk,Low Risk,-10
0,2.3867951e-06,12790,72.75,Low Risk,Low Risk,-10
0,2.386513e-06,12780,72.75500000000001,Low Risk,Low Risk,-10
0,2.3865061e-06,12770,72.76,Low Risk,Low Risk,-10
0,2.385391e-06,12760,72.765,Low Risk,Low Risk,-10
0,2.3834946e-06,12750,72.77,Low Risk,Low Risk,-10
0,2.382154e-06,12740,72.775,Low Risk,Low Risk,-10
0,2.381636e-06,12730,72.78,Low Risk,Low Risk,-10
0,2.3797222e-06,12720,72.785,Low Risk,Low Risk,-10
0,2.3792252e-06,12710,72.78999999999999,Low Risk,Low Risk,-10
0,2.3787215e-06,12700,72.795,Low Risk,Low Risk,-10
0,2.3755024e-06,12690,72.8,Low Risk,Low Risk,-10
0,2.3753687e-06,12680,72.80499999999999,Low Risk,Low Risk,-10
0,2.3749383e-06,12670,72.81,Low Risk,Low Risk,-10
0,2.372516e-06,12660,72.815,Low Risk,Low Risk,-10
0,2.3720206e-06,12650,72.82,Low Risk,Low Risk,-10
0,2.3716677e-06,12640,72.82499999999999,Low Risk,Low Risk,-10
0,2.371548e-06,12630,72.83,Low Risk,Low Risk,-10
0,2.3714076e-06,12620,72.83500000000001,Low Risk,Low Risk,-10
0,2.3713578e-06,12610,72.84,Low Risk,Low Risk,-10
0,2.371238e-06,12600,72.845,Low Risk,Low Risk,-10
0,2.3704422e-06,12590,72.85000000000001,Low Risk,Low Risk,-10
0,2.370363e-06,12580,72.855,Low Risk,Low Risk,-10
0,2.3699156e-06,12570,72.86,Low Risk,Low Risk,-10
0,2.3697687e-06,12560,72.86500000000001,Low Risk,Low Risk,-10
0,2.3697098e-06,12550,72.87,Low Risk,Low Risk,-10
0,2.3693415e-06,12540,72.875,Low Risk,Low Risk,-10
0,2.3692467e-06,12530,72.88,Low Risk,Low Risk,-10
0,2.3669588e-06,12520,72.885,Low Risk,Low Risk,-10
0,2.3668686e-06,12510,72.89,Low Risk,Low Risk,-10
0,2.3657312e-06,12500,72.895,Low Risk,Low Risk,-10
0,2.3656544e-06,12490,72.89999999999999,Low Risk,Low Risk,-10
0,2.3647117e-06,12480,72.905,Low Risk,Low Risk,-10
0,2.3604512e-06,12470,72.91,Low Risk,Low Risk,-10
0,2.3594382e-06,12460,72.91499999999999,Low Risk,Low Risk,-10
0,2.3586485e-06,12450,72.92,Low Risk,Low Risk,-10
0,2.3584282e-06,12440,72.925,Low Risk,Low Risk,-10
0,2.3582504e-06,12430,72.92999999999999,Low Risk,Low Risk,-10
0,2.3556386e-06,12420,72.935,Low Risk,Low Risk,-10
0,2.3554117e-06,12410,72.94,Low Risk,Low Risk,-10
0,2.3552589e-06,12400,72.94500000000001,Low Risk,Low Risk,-10
0,2.354996e-06,12390,72.95,Low Risk,Low Risk,-10
0,2.3547311e-06,12380,72.955,Low Risk,Low Risk,-10
0,2.3542034e-06,12370,72.96000000000001,Low Risk,Low Risk,-10
0,2.3540688e-06,12360,72.965,Low Risk,Low Risk,-10
0,2.3515308e-06,12350,72.97,Low Risk,Low Risk,-10
0,2.351226e-06,12340,72.975,Low Risk,Low Risk,-10
0,2.3507687e-06,12330,72.98,Low Risk,Low Risk,-10
0,2.3506902e-06,12320,72.985,Low Risk,Low Risk,-10
0,2.3505445e-06,12310,72.99,Low Risk,Low Risk,-10
0,2.3496143e-06,12300,72.995,Low Risk,Low Risk,-10
0,2.3491798e-06,12290,73.0,Low Risk,Low Risk,-10
0,2.3473747e-06,12280,73.005,Low Risk,Low Risk,-10
0,2.3473613e-06,12270,73.00999999999999,Low Risk,Low Risk,-10
0,2.3447792e-06,12260,73.015,Low Risk,Low Risk,-10
0,2.343409e-06,12250,73.02,Low Risk,Low Risk,-10
0,2.342531e-06,12240,73.02499999999999,Low Risk,Low Risk,-10
0,2.340934e-06,12230,73.03,Low Risk,Low Risk,-10
0,2.3399587e-06,12220,73.03500000000001,Low Risk,Low Risk,-10
0,2.3396374e-06,12210,73.04,Low Risk,Low Risk,-10
0,2.3388432e-06,12200,73.045,Low Risk,Low Risk,-10
0,2.3386738e-06,12190,73.05,Low Risk,Low Risk,-10
0,2.3383748e-06,12180,73.055,Low Risk,Low Risk,-10
0,2.3371017e-06,12170,73.06,Low Risk,Low Risk,-10
0,2.3367497e-06,12160,73.065,Low Risk,Low Risk,-10
0,2.336342e-06,12150,73.07000000000001,Low Risk,Low Risk,-10
0,2.3356959e-06,12140,73.075,Low Risk,Low Risk,-10
0,2.3355399e-06,12130,73.08,Low Risk,Low Risk,-10
0,2.3353884e-06,12120,73.085,Low Risk,Low Risk,-10
0,2.3352993e-06,12110,73.09,Low Risk,Low Risk,-10
0,2.3349587e-06,12100,73.095,Low Risk,Low Risk,-10
0,2.3343264e-06,12090,73.1,Low Risk,Low Risk,-10
0,2.3339346e-06,12080,73.105,Low Risk,Low Risk,-10
0,2.3315629e-06,12070,73.11,Low Risk,Low Risk,-10
0,2.331323e-06,12060,73.115,Low Risk,Low Risk,-10
0,2.3303803e-06,12050,73.11999999999999,Low Risk,Low Risk,-10
0,2.330256e-06,12040,73.125,Low Risk,Low Risk,-10
0,2.3299583e-06,12030,73.13,Low Risk,Low Risk,-10
0,2.3295672e-06,12020,73.13499999999999,Low Risk,Low Risk,-10
0,2.3289142e-06,12010,73.14,Low Risk,Low Risk,-10
0,2.3275552e-06,12000,73.14500000000001,Low Risk,Low Risk,-10
0,2.3259977e-06,11990,73.15,Low Risk,Low Risk,-10
0,2.3255739e-06,11980,73.155,Low Risk,Low Risk,-10
0,2.324494e-06,11970,73.16,Low Risk,Low Risk,-10
0,2.324299e-06,11960,73.165,Low Risk,Low Risk,-10
0,2.3231933e-06,11950,73.17,Low Risk,Low Risk,-10
0,2.322874e-06,11940,73.175,Low Risk,Low Risk,-10
0,2.3219682e-06,11930,73.18,Low Risk,Low Risk,-10
0,2.3201155e-06,11920,73.185,Low Risk,Low Risk,-10
0,2.3195425e-06,11910,73.19,Low Risk,Low Risk,-10
0,2.3185694e-06,11900,73.195,Low Risk,Low Risk,-10
0,2.3179414e-06,11890,73.2,Low Risk,Low Risk,-10
0,2.3155112e-06,11880,73.205,Low Risk,Low Risk,-10
0,2.3142727e-06,11870,73.21,Low Risk,Low Risk,-10
0,2.3139175e-06,11860,73.215,Low Risk,Low Risk,-10
0,2.3128275e-06,11850,73.22,Low Risk,Low Risk,-10
0,2.312823e-06,11840,73.225,Low Risk,Low Risk,-10
0,2.312488e-06,11830,73.22999999999999,Low Risk,Low Risk,-10
0,2.3116147e-06,11820,73.235,Low Risk,Low Risk,-10
0,2.3112598e-06,11810,73.24000000000001,Low Risk,Low Risk,-10
0,2.3100808e-06,11800,73.245,Low Risk,Low Risk,-10
0,2.3098585e-06,11790,73.25,Low Risk,Low Risk,-10
0,2.3088187e-06,11780,73.25500000000001,Low Risk,Low Risk,-10
0,2.308482e-06,11770,73.26,Low Risk,Low Risk,-10
0,2.3053624e-06,11760,73.265,Low Risk,Low Risk,-10
0,2.3048171e-06,11750,73.27,Low Risk,Low Risk,-10
0,2.3041337e-06,11740,73.275,Low Risk,Low Risk,-10
0,2.3033185e-06,11730,73.28,Low Risk,Low Risk,-10
0,2.302203e-06,11720,73.285,Low Risk,Low Risk,-10
0,2.3010002e-06,11710,73.29,Low Risk,Low Risk,-10
0,2.3006842e-06,11700,73.295,Low Risk,Low Risk,-10
0,2.2988418e-06,11690,73.3,Low Risk,Low Risk,-10
0,2.2982456e-06,11680,73.30499999999999,Low Risk,Low Risk,-10
0,2.29793e-06,11670,73.31,Low Risk,Low Risk,-10
0,2.2978666e-06,11660,73.315,Low Risk,Low Risk,-10
0,2.2974436e-06,11650,73.32,Low Risk,Low Risk,-10
0,2.296736e-06,11640,73.32499999999999,Low Risk,Low Risk,-10
0,2.296401e-06,11630,73.33,Low Risk,Low Risk,-10
0,2.2958732e-06,11620,73.335,Low Risk,Low Risk,-10
0,2.2935294e-06,11610,73.34,Low Risk,Low Risk,-10
0,2.292788e-06,11600,73.345,Low Risk,Low Risk,-10
0,2.292729e-06,11590,73.35000000000001,Low Risk,Low Risk,-10
0,2.292154e-06,11580,73.355,Low Risk,Low Risk,-10
0,2.291896e-06,11570,73.36,Low Risk,Low Risk,-10
0,2.2909128e-06,11560,73.36500000000001,Low Risk,Low Risk,-10
0,2.2904082e-06,11550,73.37,Low Risk,Low Risk,-10
0,2.2900695e-06,11540,73.375,Low Risk,Low Risk,-10
0,2.2894342e-06,11530,73.38,Low Risk,Low Risk,-10
0,2.288526e-06,11520,73.385,Low Risk,Low Risk,-10
0,2.287483e-06,11510,73.39,Low Risk,Low Risk,-10
0,2.2874437e-06,11500,73.395,Low Risk,Low Risk,-10
0,2.2864035e-06,11490,73.4,Low Risk,Low Risk,-10
0,2.2847207e-06,11480,73.405,Low Risk,Low Risk,-10
0,2.2843305e-06,11470,73.41,Low Risk,Low Risk,-10
0,2.2823122e-06,11460,73.41499999999999,Low Risk,Low Risk,-10
0,2.2822576e-06,11450,73.42,Low Risk,Low Risk,-10
0,2.2820009e-06,11440,73.425,Low Risk,Low Risk,-10
0,2.2819902e-06,11430,73.42999999999999,Low Risk,Low Risk,-10
0,2.2819008e-06,11420,73.43499999999999,Low Risk,Low Risk,-10
0,2.2813176e-06,11410,73.44000000000001,Low Risk,Low Risk,-10
0,2.2803822e-06,11400,73.44500000000001,Low Risk,Low Risk,-10
0,2.2803215e-06,11390,73.45,Low Risk,Low Risk,-10
0,2.2782476e-06,11380,73.455,Low Risk,Low Risk,-10
0,2.2782217e-06,11370,73.46000000000001,Low Risk,Low Risk,-10
0,2.277685e-06,11360,73.465,Low Risk,Low Risk,-10
0,2.277116e-06,11350,73.47,Low Risk,Low Risk,-10
0,2.2763952e-06,11340,73.475,Low Risk,Low Risk,-10
0,2.2760848e-06,11330,73.48,Low Risk,Low Risk,-10
0,2.275501e-06,11320,73.485,Low Risk,Low Risk,-10
0,2.275245e-06,11310,73.49,Low Risk,Low Risk,-10
0,2.2751992e-06,11300,73.495,Low Risk,Low Risk,-10
0,2.273926e-06,11290,73.5,Low Risk,Low Risk,-10
0,2.2724669e-06,11280,73.505,Low Risk,Low Risk,-10
0,2.2721615e-06,11270,73.50999999999999,Low Risk,Low Risk,-10
0,2.2708573e-06,11260,73.515,Low Risk,Low Risk,-10
0,2.27076e-06,11250,73.52,Low Risk,Low Risk,-10
0,2.2707188e-06,11240,73.52499999999999,Low Risk,Low Risk,-10
0,2.2704307e-06,11230,73.53,Low Risk,Low Risk,-10
0,2.268866e-06,11220,73.535,Low Risk,Low Risk,-10
0,2.2687814e-06,11210,73.54,Low Risk,Low Risk,-10
0,2.2668826e-06,11200,73.545,Low Risk,Low Risk,-10
0,2.2667919e-06,11190,73.55000000000001,Low Risk,Low Risk,-10
0,2.2667225e-06,11180,73.555,Low Risk,Low Risk,-10
0,2.2658776e-06,11170,73.56,Low Risk,Low Risk,-10
0,2.265776e-06,11160,73.565,Low Risk,Low Risk,-10
0,2.2656939e-06,11150,73.57000000000001,Low Risk,Low Risk,-10
0,2.2655577e-06,11140,73.575,Low Risk,Low Risk,-10
0,2.2622414e-06,11130,73.58,Low Risk,Low Risk,-10
0,2.2617605e-06,11120,73.585,Low Risk,Low Risk,-10
0,2.261577e-06,11110,73.59,Low Risk,Low Risk,-10
0,2.2573602e-06,11100,73.595,Low Risk,Low Risk,-10
0,2.2570846e-06,11090,73.6,Low Risk,Low Risk,-10
0,2.256581e-06,11080,73.605,Low Risk,Low Risk,-10
0,2.2562e-06,11070,73.61,Low Risk,Low Risk,-10
0,2.2552772e-06,11060,73.615,Low Risk,Low Risk,-10
0,2.255247e-06,11050,73.61999999999999,Low Risk,Low Risk,-10
0,2.2547674e-06,11040,73.625,Low Risk,Low Risk,-10
0,2.2545116e-06,11030,73.63,Low Risk,Low Risk,-10
0,2.254245e-06,11020,73.63499999999999,Low Risk,Low Risk,-10
0,2.2535335e-06,11010,73.64,Low Risk,Low Risk,-10
0,2.249572e-06,11000,73.64500000000001,Low Risk,Low Risk,-10
0,2.2491042e-06,10990,73.65,Low Risk,Low Risk,-10
0,2.2489628e-06,10980,73.655,Low Risk,Low Risk,-10
0,2.2487848e-06,10970,73.66,Low Risk,Low Risk,-10
0,2.2480729e-06,10960,73.665,Low Risk,Low Risk,-10
0,2.2474062e-06,10950,73.67,Low Risk,Low Risk,-10
0,2.247072e-06,10940,73.675,Low Risk,Low Risk,-10
0,2.2466431e-06,10930,73.68,Low Risk,Low Risk,-10
0,2.2461634e-06,10920,73.685,Low Risk,Low Risk,-10
0,2.2435665e-06,10910,73.69,Low Risk,Low Risk,-10
0,2.2430208e-06,10900,73.695,Low Risk,Low Risk,-10
0,2.2419858e-06,10890,73.7,Low Risk,Low Risk,-10
0,2.241088e-06,10880,73.705,Low Risk,Low Risk,-10
0,2.2403294e-06,10870,73.71,Low Risk,Low Risk,-10
0,2.2398233e-06,10860,73.715,Low Risk,Low Risk,-10
0,2.2397548e-06,10850,73.72,Low Risk,Low Risk,-10
0,2.2391184e-06,10840,73.725,Low Risk,Low Risk,-10
0,2.2388836e-06,10830,73.72999999999999,Low Risk,Low Risk,-10
0,2.2374684e-06,10820,73.735,Low Risk,Low Risk,-10
0,2.237161e-06,10810,73.74000000000001,Low Risk,Low Risk,-10
0,2.2367408e-06,10800,73.745,Low Risk,Low Risk,-10
0,2.236212e-06,10790,73.75,Low Risk,Low Risk,-10
0,2.235745e-06,10780,73.75500000000001,Low Risk,Low Risk,-10
0,2.2348047e-06,10770,73.76,Low Risk,Low Risk,-10
0,2.234677e-06,10760,73.765,Low Risk,Low Risk,-10
0,2.2338759e-06,10750,73.77,Low Risk,Low Risk,-10
0,2.2334284e-06,10740,73.775,Low Risk,Low Risk,-10
0,2.2329768e-06,10730,73.78,Low Risk,Low Risk,-10
0,2.2310398e-06,10720,73.785,Low Risk,Low Risk,-10
0,2.2303889e-06,10710,73.79,Low Risk,Low Risk,-10
0,2.2298848e-06,10700,73.795,Low Risk,Low Risk,-10
0,2.2245492e-06,10690,73.8,Low Risk,Low Risk,-10
0,2.2235038e-06,10680,73.80499999999999,Low Risk,Low Risk,-10
0,2.2234274e-06,10670,73.81,Low Risk,Low Risk,-10
0,2.2223483e-06,10660,73.815,Low Risk,Low Risk,-10
0,2.2219372e-06,10650,73.82,Low Risk,Low Risk,-10
0,2.2207125e-06,10640,73.825,Low Risk,Low Risk,-10
0,2.2200647e-06,10630,73.83,Low Risk,Low Risk,-10
0,2.219326e-06,10620,73.835,Low Risk,Low Risk,-10
0,2.2189026e-06,10610,73.83999999999999,Low Risk,Low Risk,-10
0,2.2186507e-06,10600,73.845,Low Risk,Low Risk,-10
0,2.2159272e-06,10590,73.85000000000001,Low Risk,Low Risk,-10
0,2.2147315e-06,10580,73.855,Low Risk,Low Risk,-10
0,2.2133338e-06,10570,73.86,Low Risk,Low Risk,-10
0,2.213093e-06,10560,73.86500000000001,Low Risk,Low Risk,-10
0,2.212709e-06,10550,73.87,Low Risk,Low Risk,-10
0,2.2126521e-06,10540,73.875,Low Risk,Low Risk,-10
0,2.2079578e-06,10530,73.88,Low Risk,Low Risk,-10
0,2.206114e-06,10520,73.885,Low Risk,Low Risk,-10
0,2.204417e-06,10510,73.89,Low Risk,Low Risk,-10
0,2.20407e-06,10500,73.895,Low Risk,Low Risk,-10
0,2.203763e-06,10490,73.9,Low Risk,Low Risk,-10
0,2.2030129e-06,10480,73.905,Low Risk,Low Risk,-10
0,2.202725e-06,10470,73.91,Low Risk,Low Risk,-10
0,2.201906e-06,10460,73.91499999999999,Low Risk,Low Risk,-10
0,2.2016015e-06,10450,73.92,Low Risk,Low Risk,-10
0,2.2006716e-06,10440,73.925,Low Risk,Low Risk,-10
0,2.1998615e-06,10430,73.92999999999999,Low Risk,Low Risk,-10
0,2.1993853e-06,10420,73.935,Low Risk,Low Risk,-10
0,2.1990122e-06,10410,73.94,Low Risk,Low Risk,-10
